Subject,pred,gold,Is_Correct,Model
clinical_knowledge,C,C,1,Qwen3.5-9B
clinical_knowledge,C,C,1,Qwen3.5-9B
clinical_knowledge,D,C,0,Qwen3.5-9B
clinical_knowledge,D,D,1,Qwen3.5-9B
clinical_knowledge,D,A,0,Qwen3.5-9B
clinical_knowledge,A,A,1,Qwen3.5-9B
clinical_knowledge,A,A,1,Qwen3.5-9B
clinical_knowledge,D,D,1,Qwen3.5-9B
clinical_knowledge,C,C,1,Qwen3.5-9B
clinical_knowledge,B,B,1,Qwen3.5-9B
clinical_knowledge,D,D,1,Qwen3.5-9B
clinical_knowledge,B,B,1,Qwen3.5-9B
clinical_knowledge,A,A,1,Qwen3.5-9B
clinical_knowledge,C,C,1,Qwen3.5-9B
clinical_knowledge,D,D,1,Qwen3.5-9B
clinical_knowledge,A,A,1,Qwen3.5-9B
clinical_knowledge,D,D,1,Qwen3.5-9B
clinical_knowledge,A,A,1,Qwen3.5-9B
clinical_knowledge,D,C,0,Qwen3.5-9B
clinical_knowledge,B,A,0,Qwen3.5-9B
clinical_knowledge,D,B,0,Qwen3.5-9B
clinical_knowledge,A,A,1,Qwen3.5-9B
clinical_knowledge,B,B,1,Qwen3.5-9B
clinical_knowledge,D,D,1,Qwen3.5-9B
clinical_knowledge,B,B,1,Qwen3.5-9B
clinical_knowledge,C,C,1,Qwen3.5-9B
clinical_knowledge,C,C,1,Qwen3.5-9B
clinical_knowledge,A,A,1,Qwen3.5-9B
clinical_knowledge,C,C,1,Qwen3.5-9B
clinical_knowledge,C,C,1,Qwen3.5-9B
clinical_knowledge,B,B,1,Qwen3.5-9B
clinical_knowledge,D,D,1,Qwen3.5-9B
clinical_knowledge,D,C,0,Qwen3.5-9B
clinical_knowledge,D,D,1,Qwen3.5-9B
clinical_knowledge,D,D,1,Qwen3.5-9B
clinical_knowledge,D,D,1,Qwen3.5-9B
clinical_knowledge,D,D,1,Qwen3.5-9B
clinical_knowledge,B,B,1,Qwen3.5-9B
clinical_knowledge,A,B,0,Qwen3.5-9B
clinical_knowledge,B,B,1,Qwen3.5-9B
clinical_knowledge,B,B,1,Qwen3.5-9B
clinical_knowledge,D,D,1,Qwen3.5-9B
clinical_knowledge,A,A,1,Qwen3.5-9B
clinical_knowledge,A,A,1,Qwen3.5-9B
clinical_knowledge,C,D,0,Qwen3.5-9B
clinical_knowledge,B,B,1,Qwen3.5-9B
clinical_knowledge,D,B,0,Qwen3.5-9B
clinical_knowledge,D,D,1,Qwen3.5-9B
clinical_knowledge,D,D,1,Qwen3.5-9B
clinical_knowledge,C,A,0,Qwen3.5-9B
clinical_knowledge,A,A,1,Qwen3.5-9B
clinical_knowledge,B,B,1,Qwen3.5-9B
clinical_knowledge,A,A,1,Qwen3.5-9B
clinical_knowledge,A,A,1,Qwen3.5-9B
clinical_knowledge,D,D,1,Qwen3.5-9B
clinical_knowledge,A,B,0,Qwen3.5-9B
clinical_knowledge,D,D,1,Qwen3.5-9B
clinical_knowledge,C,C,1,Qwen3.5-9B
clinical_knowledge,D,D,1,Qwen3.5-9B
clinical_knowledge,C,C,1,Qwen3.5-9B
clinical_knowledge,A,A,1,Qwen3.5-9B
clinical_knowledge,D,B,0,Qwen3.5-9B
clinical_knowledge,C,C,1,Qwen3.5-9B
clinical_knowledge,B,B,1,Qwen3.5-9B
clinical_knowledge,A,A,1,Qwen3.5-9B
clinical_knowledge,A,A,1,Qwen3.5-9B
clinical_knowledge,D,D,1,Qwen3.5-9B
clinical_knowledge,C,C,1,Qwen3.5-9B
clinical_knowledge,C,C,1,Qwen3.5-9B
clinical_knowledge,D,D,1,Qwen3.5-9B
clinical_knowledge,D,D,1,Qwen3.5-9B
clinical_knowledge,A,A,1,Qwen3.5-9B
clinical_knowledge,D,B,0,Qwen3.5-9B
clinical_knowledge,B,B,1,Qwen3.5-9B
clinical_knowledge,C,D,0,Qwen3.5-9B
clinical_knowledge,C,C,1,Qwen3.5-9B
clinical_knowledge,D,D,1,Qwen3.5-9B
clinical_knowledge,C,C,1,Qwen3.5-9B
clinical_knowledge,D,C,0,Qwen3.5-9B
clinical_knowledge,D,D,1,Qwen3.5-9B
clinical_knowledge,B,B,1,Qwen3.5-9B
clinical_knowledge,C,C,1,Qwen3.5-9B
clinical_knowledge,D,A,0,Qwen3.5-9B
clinical_knowledge,A,A,1,Qwen3.5-9B
clinical_knowledge,C,C,1,Qwen3.5-9B
clinical_knowledge,D,D,1,Qwen3.5-9B
clinical_knowledge,C,C,1,Qwen3.5-9B
clinical_knowledge,A,A,1,Qwen3.5-9B
clinical_knowledge,D,B,0,Qwen3.5-9B
clinical_knowledge,B,B,1,Qwen3.5-9B
clinical_knowledge,C,C,1,Qwen3.5-9B
clinical_knowledge,D,D,1,Qwen3.5-9B
clinical_knowledge,C,C,1,Qwen3.5-9B
clinical_knowledge,A,B,0,Qwen3.5-9B
clinical_knowledge,D,D,1,Qwen3.5-9B
clinical_knowledge,A,A,1,Qwen3.5-9B
clinical_knowledge,D,D,1,Qwen3.5-9B
clinical_knowledge,D,D,1,Qwen3.5-9B
clinical_knowledge,B,B,1,Qwen3.5-9B
clinical_knowledge,B,B,1,Qwen3.5-9B
clinical_knowledge,A,A,1,Qwen3.5-9B
clinical_knowledge,A,A,1,Qwen3.5-9B
clinical_knowledge,C,A,0,Qwen3.5-9B
clinical_knowledge,A,A,1,Qwen3.5-9B
clinical_knowledge,A,A,1,Qwen3.5-9B
clinical_knowledge,A,A,1,Qwen3.5-9B
clinical_knowledge,B,B,1,Qwen3.5-9B
clinical_knowledge,B,B,1,Qwen3.5-9B
clinical_knowledge,C,C,1,Qwen3.5-9B
clinical_knowledge,A,A,1,Qwen3.5-9B
clinical_knowledge,B,B,1,Qwen3.5-9B
clinical_knowledge,D,D,1,Qwen3.5-9B
clinical_knowledge,B,B,1,Qwen3.5-9B
clinical_knowledge,D,A,0,Qwen3.5-9B
clinical_knowledge,C,C,1,Qwen3.5-9B
clinical_knowledge,B,B,1,Qwen3.5-9B
clinical_knowledge,A,A,1,Qwen3.5-9B
clinical_knowledge,D,D,1,Qwen3.5-9B
clinical_knowledge,A,A,1,Qwen3.5-9B
clinical_knowledge,A,A,1,Qwen3.5-9B
clinical_knowledge,B,B,1,Qwen3.5-9B
clinical_knowledge,D,D,1,Qwen3.5-9B
clinical_knowledge,D,D,1,Qwen3.5-9B
clinical_knowledge,D,D,1,Qwen3.5-9B
clinical_knowledge,B,B,1,Qwen3.5-9B
clinical_knowledge,C,B,0,Qwen3.5-9B
clinical_knowledge,B,A,0,Qwen3.5-9B
clinical_knowledge,C,C,1,Qwen3.5-9B
clinical_knowledge,D,C,0,Qwen3.5-9B
clinical_knowledge,C,D,0,Qwen3.5-9B
clinical_knowledge,C,C,1,Qwen3.5-9B
clinical_knowledge,B,C,0,Qwen3.5-9B
clinical_knowledge,C,B,0,Qwen3.5-9B
clinical_knowledge,A,A,1,Qwen3.5-9B
clinical_knowledge,D,C,0,Qwen3.5-9B
clinical_knowledge,C,B,0,Qwen3.5-9B
clinical_knowledge,A,A,1,Qwen3.5-9B
clinical_knowledge,C,C,1,Qwen3.5-9B
clinical_knowledge,D,D,1,Qwen3.5-9B
clinical_knowledge,C,C,1,Qwen3.5-9B
clinical_knowledge,B,B,1,Qwen3.5-9B
clinical_knowledge,A,A,1,Qwen3.5-9B
clinical_knowledge,C,C,1,Qwen3.5-9B
clinical_knowledge,A,A,1,Qwen3.5-9B
clinical_knowledge,C,B,0,Qwen3.5-9B
clinical_knowledge,D,D,1,Qwen3.5-9B
clinical_knowledge,A,A,1,Qwen3.5-9B
clinical_knowledge,C,C,1,Qwen3.5-9B
clinical_knowledge,B,B,1,Qwen3.5-9B
clinical_knowledge,D,D,1,Qwen3.5-9B
clinical_knowledge,A,A,1,Qwen3.5-9B
clinical_knowledge,C,C,1,Qwen3.5-9B
clinical_knowledge,B,B,1,Qwen3.5-9B
clinical_knowledge,A,D,0,Qwen3.5-9B
clinical_knowledge,D,D,1,Qwen3.5-9B
clinical_knowledge,C,C,1,Qwen3.5-9B
college_biology,C,C,1,Qwen3.5-9B
college_biology,C,C,1,Qwen3.5-9B
college_biology,A,A,1,Qwen3.5-9B
college_biology,B,B,1,Qwen3.5-9B
college_biology,A,A,1,Qwen3.5-9B
college_biology,A,A,1,Qwen3.5-9B
college_biology,B,B,1,Qwen3.5-9B
college_biology,B,B,1,Qwen3.5-9B
college_biology,D,D,1,Qwen3.5-9B
college_biology,C,C,1,Qwen3.5-9B
college_biology,C,C,1,Qwen3.5-9B
college_biology,B,D,0,Qwen3.5-9B
college_biology,C,C,1,Qwen3.5-9B
college_biology,D,D,1,Qwen3.5-9B
college_biology,A,A,1,Qwen3.5-9B
college_biology,C,C,1,Qwen3.5-9B
college_biology,C,C,1,Qwen3.5-9B
college_biology,C,C,1,Qwen3.5-9B
college_biology,C,C,1,Qwen3.5-9B
college_biology,A,A,1,Qwen3.5-9B
college_biology,D,D,1,Qwen3.5-9B
college_biology,C,C,1,Qwen3.5-9B
college_biology,B,B,1,Qwen3.5-9B
college_biology,A,A,1,Qwen3.5-9B
college_biology,D,D,1,Qwen3.5-9B
college_biology,D,D,1,Qwen3.5-9B
college_biology,A,A,1,Qwen3.5-9B
college_biology,C,C,1,Qwen3.5-9B
college_biology,A,A,1,Qwen3.5-9B
college_biology,C,C,1,Qwen3.5-9B
college_biology,A,A,1,Qwen3.5-9B
college_biology,A,B,0,Qwen3.5-9B
college_biology,B,B,1,Qwen3.5-9B
college_biology,D,D,1,Qwen3.5-9B
college_biology,B,D,0,Qwen3.5-9B
college_biology,A,A,1,Qwen3.5-9B
college_biology,B,B,1,Qwen3.5-9B
college_biology,A,A,1,Qwen3.5-9B
college_biology,C,C,1,Qwen3.5-9B
college_biology,C,A,0,Qwen3.5-9B
college_biology,D,D,1,Qwen3.5-9B
college_biology,B,B,1,Qwen3.5-9B
college_biology,C,C,1,Qwen3.5-9B
college_biology,A,A,1,Qwen3.5-9B
college_biology,D,D,1,Qwen3.5-9B
college_biology,D,D,1,Qwen3.5-9B
college_biology,B,B,1,Qwen3.5-9B
college_biology,C,C,1,Qwen3.5-9B
college_biology,B,B,1,Qwen3.5-9B
college_biology,A,A,1,Qwen3.5-9B
college_biology,A,A,1,Qwen3.5-9B
college_biology,C,C,1,Qwen3.5-9B
college_biology,C,C,1,Qwen3.5-9B
college_biology,D,A,0,Qwen3.5-9B
college_biology,D,D,1,Qwen3.5-9B
college_biology,B,B,1,Qwen3.5-9B
college_biology,D,C,0,Qwen3.5-9B
college_biology,C,C,1,Qwen3.5-9B
college_biology,B,B,1,Qwen3.5-9B
college_biology,D,D,1,Qwen3.5-9B
college_biology,B,B,1,Qwen3.5-9B
college_biology,D,D,1,Qwen3.5-9B
college_biology,A,A,1,Qwen3.5-9B
college_biology,B,C,0,Qwen3.5-9B
college_biology,D,D,1,Qwen3.5-9B
college_biology,A,A,1,Qwen3.5-9B
college_biology,D,D,1,Qwen3.5-9B
college_biology,A,B,0,Qwen3.5-9B
college_biology,D,D,1,Qwen3.5-9B
college_biology,D,B,0,Qwen3.5-9B
college_biology,A,A,1,Qwen3.5-9B
college_biology,C,C,1,Qwen3.5-9B
college_biology,A,A,1,Qwen3.5-9B
college_biology,A,A,1,Qwen3.5-9B
college_biology,B,B,1,Qwen3.5-9B
college_biology,A,A,1,Qwen3.5-9B
college_biology,C,C,1,Qwen3.5-9B
college_biology,A,A,1,Qwen3.5-9B
college_biology,D,D,1,Qwen3.5-9B
college_biology,D,D,1,Qwen3.5-9B
college_biology,B,C,0,Qwen3.5-9B
college_biology,D,D,1,Qwen3.5-9B
college_biology,D,D,1,Qwen3.5-9B
college_biology,C,C,1,Qwen3.5-9B
college_biology,D,D,1,Qwen3.5-9B
college_biology,D,D,1,Qwen3.5-9B
college_biology,B,B,1,Qwen3.5-9B
college_biology,B,B,1,Qwen3.5-9B
college_biology,B,B,1,Qwen3.5-9B
college_biology,B,B,1,Qwen3.5-9B
college_biology,D,D,1,Qwen3.5-9B
college_biology,C,C,1,Qwen3.5-9B
college_biology,B,B,1,Qwen3.5-9B
college_biology,D,D,1,Qwen3.5-9B
college_biology,D,D,1,Qwen3.5-9B
college_biology,B,B,1,Qwen3.5-9B
college_biology,A,A,1,Qwen3.5-9B
college_biology,D,D,1,Qwen3.5-9B
college_biology,D,D,1,Qwen3.5-9B
college_biology,B,B,1,Qwen3.5-9B
college_biology,D,D,1,Qwen3.5-9B
college_biology,C,C,1,Qwen3.5-9B
college_biology,A,A,1,Qwen3.5-9B
college_biology,D,D,1,Qwen3.5-9B
college_biology,D,D,1,Qwen3.5-9B
college_biology,B,B,1,Qwen3.5-9B
college_biology,C,C,1,Qwen3.5-9B
college_biology,A,A,1,Qwen3.5-9B
college_biology,C,C,1,Qwen3.5-9B
college_biology,B,B,1,Qwen3.5-9B
college_biology,C,C,1,Qwen3.5-9B
college_biology,A,A,1,Qwen3.5-9B
college_biology,B,B,1,Qwen3.5-9B
college_biology,A,A,1,Qwen3.5-9B
college_biology,A,A,1,Qwen3.5-9B
college_biology,D,D,1,Qwen3.5-9B
college_biology,C,C,1,Qwen3.5-9B
college_biology,C,C,1,Qwen3.5-9B
college_biology,A,A,1,Qwen3.5-9B
college_biology,A,A,1,Qwen3.5-9B
college_biology,C,C,1,Qwen3.5-9B
college_biology,B,B,1,Qwen3.5-9B
college_biology,D,D,1,Qwen3.5-9B
college_biology,A,A,1,Qwen3.5-9B
college_biology,B,B,1,Qwen3.5-9B
college_biology,C,C,1,Qwen3.5-9B
college_biology,D,D,1,Qwen3.5-9B
college_biology,B,B,1,Qwen3.5-9B
college_biology,C,C,1,Qwen3.5-9B
college_biology,B,B,1,Qwen3.5-9B
college_biology,C,C,1,Qwen3.5-9B
college_biology,D,D,1,Qwen3.5-9B
college_biology,C,C,1,Qwen3.5-9B
college_biology,D,D,1,Qwen3.5-9B
college_biology,B,B,1,Qwen3.5-9B
college_biology,A,A,1,Qwen3.5-9B
college_biology,A,A,1,Qwen3.5-9B
college_biology,D,D,1,Qwen3.5-9B
college_biology,A,A,1,Qwen3.5-9B
college_biology,A,A,1,Qwen3.5-9B
college_biology,A,A,1,Qwen3.5-9B
college_biology,C,C,1,Qwen3.5-9B
college_biology,B,B,1,Qwen3.5-9B
college_biology,D,D,1,Qwen3.5-9B
college_chemistry,D,D,1,Qwen3.5-9B
college_chemistry,C,C,1,Qwen3.5-9B
college_chemistry,C,D,0,Qwen3.5-9B
college_chemistry,C,B,0,Qwen3.5-9B
college_chemistry,B,B,1,Qwen3.5-9B
college_chemistry,B,B,1,Qwen3.5-9B
college_chemistry,A,A,1,Qwen3.5-9B
college_chemistry,D,D,1,Qwen3.5-9B
college_chemistry,C,C,1,Qwen3.5-9B
college_chemistry,B,D,0,Qwen3.5-9B
college_chemistry,C,D,0,Qwen3.5-9B
college_chemistry,D,B,0,Qwen3.5-9B
college_chemistry,D,A,0,Qwen3.5-9B
college_chemistry,A,D,0,Qwen3.5-9B
college_chemistry,C,D,0,Qwen3.5-9B
college_chemistry,A,C,0,Qwen3.5-9B
college_chemistry,D,D,1,Qwen3.5-9B
college_chemistry,D,D,1,Qwen3.5-9B
college_chemistry,B,C,0,Qwen3.5-9B
college_chemistry,B,B,1,Qwen3.5-9B
college_chemistry,D,D,1,Qwen3.5-9B
college_chemistry,D,D,1,Qwen3.5-9B
college_chemistry,D,D,1,Qwen3.5-9B
college_chemistry,C,B,0,Qwen3.5-9B
college_chemistry,D,D,1,Qwen3.5-9B
college_chemistry,D,A,0,Qwen3.5-9B
college_chemistry,C,D,0,Qwen3.5-9B
college_chemistry,B,D,0,Qwen3.5-9B
college_chemistry,D,D,1,Qwen3.5-9B
college_chemistry,C,C,1,Qwen3.5-9B
college_chemistry,B,B,1,Qwen3.5-9B
college_chemistry,C,C,1,Qwen3.5-9B
college_chemistry,B,B,1,Qwen3.5-9B
college_chemistry,D,D,1,Qwen3.5-9B
college_chemistry,B,A,0,Qwen3.5-9B
college_chemistry,B,C,0,Qwen3.5-9B
college_chemistry,C,C,1,Qwen3.5-9B
college_chemistry,B,B,1,Qwen3.5-9B
college_chemistry,C,A,0,Qwen3.5-9B
college_chemistry,D,A,0,Qwen3.5-9B
college_chemistry,B,B,1,Qwen3.5-9B
college_chemistry,D,D,1,Qwen3.5-9B
college_chemistry,B,B,1,Qwen3.5-9B
college_chemistry,C,A,0,Qwen3.5-9B
college_chemistry,D,D,1,Qwen3.5-9B
college_chemistry,C,A,0,Qwen3.5-9B
college_chemistry,A,A,1,Qwen3.5-9B
college_chemistry,A,B,0,Qwen3.5-9B
college_chemistry,A,A,1,Qwen3.5-9B
college_chemistry,B,D,0,Qwen3.5-9B
college_chemistry,D,C,0,Qwen3.5-9B
college_chemistry,B,D,0,Qwen3.5-9B
college_chemistry,D,B,0,Qwen3.5-9B
college_chemistry,A,A,1,Qwen3.5-9B
college_chemistry,C,C,1,Qwen3.5-9B
college_chemistry,C,C,1,Qwen3.5-9B
college_chemistry,C,C,1,Qwen3.5-9B
college_chemistry,B,C,0,Qwen3.5-9B
college_chemistry,C,A,0,Qwen3.5-9B
college_chemistry,A,A,1,Qwen3.5-9B
college_chemistry,D,B,0,Qwen3.5-9B
college_chemistry,D,D,1,Qwen3.5-9B
college_chemistry,C,B,0,Qwen3.5-9B
college_chemistry,D,D,1,Qwen3.5-9B
college_chemistry,C,C,1,Qwen3.5-9B
college_chemistry,D,D,1,Qwen3.5-9B
college_chemistry,D,D,1,Qwen3.5-9B
college_chemistry,D,C,0,Qwen3.5-9B
college_chemistry,D,D,1,Qwen3.5-9B
college_chemistry,D,D,1,Qwen3.5-9B
college_chemistry,D,D,1,Qwen3.5-9B
college_chemistry,D,D,1,Qwen3.5-9B
college_chemistry,D,A,0,Qwen3.5-9B
college_chemistry,A,A,1,Qwen3.5-9B
college_chemistry,B,B,1,Qwen3.5-9B
college_chemistry,C,C,1,Qwen3.5-9B
college_chemistry,A,A,1,Qwen3.5-9B
college_chemistry,A,A,1,Qwen3.5-9B
college_chemistry,A,A,1,Qwen3.5-9B
college_chemistry,B,B,1,Qwen3.5-9B
college_chemistry,D,B,0,Qwen3.5-9B
college_chemistry,D,B,0,Qwen3.5-9B
college_chemistry,A,D,0,Qwen3.5-9B
college_chemistry,D,D,1,Qwen3.5-9B
college_chemistry,D,D,1,Qwen3.5-9B
college_chemistry,C,D,0,Qwen3.5-9B
college_chemistry,B,D,0,Qwen3.5-9B
college_chemistry,D,D,1,Qwen3.5-9B
college_chemistry,C,D,0,Qwen3.5-9B
college_chemistry,B,B,1,Qwen3.5-9B
college_chemistry,A,A,1,Qwen3.5-9B
college_chemistry,D,D,1,Qwen3.5-9B
college_chemistry,B,D,0,Qwen3.5-9B
college_chemistry,A,A,1,Qwen3.5-9B
college_chemistry,B,D,0,Qwen3.5-9B
college_chemistry,D,D,1,Qwen3.5-9B
college_chemistry,C,C,1,Qwen3.5-9B
college_chemistry,B,C,0,Qwen3.5-9B
college_chemistry,C,B,0,Qwen3.5-9B
college_chemistry,D,D,1,Qwen3.5-9B
college_computer_science,A,A,1,Qwen3.5-9B
college_computer_science,A,C,0,Qwen3.5-9B
college_computer_science,D,B,0,Qwen3.5-9B
college_computer_science,A,A,1,Qwen3.5-9B
college_computer_science,C,C,1,Qwen3.5-9B
college_computer_science,C,C,1,Qwen3.5-9B
college_computer_science,C,C,1,Qwen3.5-9B
college_computer_science,B,B,1,Qwen3.5-9B
college_computer_science,B,C,0,Qwen3.5-9B
college_computer_science,C,C,1,Qwen3.5-9B
college_computer_science,D,D,1,Qwen3.5-9B
college_computer_science,A,A,1,Qwen3.5-9B
college_computer_science,C,A,0,Qwen3.5-9B
college_computer_science,C,C,1,Qwen3.5-9B
college_computer_science,A,A,1,Qwen3.5-9B
college_computer_science,D,D,1,Qwen3.5-9B
college_computer_science,D,D,1,Qwen3.5-9B
college_computer_science,B,B,1,Qwen3.5-9B
college_computer_science,A,A,1,Qwen3.5-9B
college_computer_science,B,D,0,Qwen3.5-9B
college_computer_science,D,D,1,Qwen3.5-9B
college_computer_science,B,B,1,Qwen3.5-9B
college_computer_science,A,A,1,Qwen3.5-9B
college_computer_science,B,A,0,Qwen3.5-9B
college_computer_science,A,A,1,Qwen3.5-9B
college_computer_science,D,D,1,Qwen3.5-9B
college_computer_science,C,C,1,Qwen3.5-9B
college_computer_science,D,D,1,Qwen3.5-9B
college_computer_science,D,D,1,Qwen3.5-9B
college_computer_science,B,C,0,Qwen3.5-9B
college_computer_science,C,C,1,Qwen3.5-9B
college_computer_science,D,D,1,Qwen3.5-9B
college_computer_science,D,D,1,Qwen3.5-9B
college_computer_science,D,A,0,Qwen3.5-9B
college_computer_science,B,B,1,Qwen3.5-9B
college_computer_science,A,C,0,Qwen3.5-9B
college_computer_science,C,C,1,Qwen3.5-9B
college_computer_science,D,D,1,Qwen3.5-9B
college_computer_science,D,D,1,Qwen3.5-9B
college_computer_science,B,B,1,Qwen3.5-9B
college_computer_science,A,A,1,Qwen3.5-9B
college_computer_science,D,D,1,Qwen3.5-9B
college_computer_science,D,A,0,Qwen3.5-9B
college_computer_science,C,D,0,Qwen3.5-9B
college_computer_science,D,D,1,Qwen3.5-9B
college_computer_science,C,C,1,Qwen3.5-9B
college_computer_science,D,D,1,Qwen3.5-9B
college_computer_science,A,A,1,Qwen3.5-9B
college_computer_science,A,A,1,Qwen3.5-9B
college_computer_science,B,D,0,Qwen3.5-9B
college_computer_science,D,D,1,Qwen3.5-9B
college_computer_science,D,B,0,Qwen3.5-9B
college_computer_science,C,C,1,Qwen3.5-9B
college_computer_science,C,C,1,Qwen3.5-9B
college_computer_science,A,A,1,Qwen3.5-9B
college_computer_science,C,C,1,Qwen3.5-9B
college_computer_science,C,D,0,Qwen3.5-9B
college_computer_science,D,D,1,Qwen3.5-9B
college_computer_science,A,B,0,Qwen3.5-9B
college_computer_science,D,D,1,Qwen3.5-9B
college_computer_science,C,D,0,Qwen3.5-9B
college_computer_science,B,B,1,Qwen3.5-9B
college_computer_science,D,D,1,Qwen3.5-9B
college_computer_science,A,A,1,Qwen3.5-9B
college_computer_science,D,A,0,Qwen3.5-9B
college_computer_science,C,C,1,Qwen3.5-9B
college_computer_science,A,A,1,Qwen3.5-9B
college_computer_science,B,B,1,Qwen3.5-9B
college_computer_science,C,B,0,Qwen3.5-9B
college_computer_science,B,A,0,Qwen3.5-9B
college_computer_science,D,D,1,Qwen3.5-9B
college_computer_science,A,A,1,Qwen3.5-9B
college_computer_science,C,D,0,Qwen3.5-9B
college_computer_science,B,C,0,Qwen3.5-9B
college_computer_science,A,D,0,Qwen3.5-9B
college_computer_science,C,C,1,Qwen3.5-9B
college_computer_science,A,A,1,Qwen3.5-9B
college_computer_science,D,B,0,Qwen3.5-9B
college_computer_science,D,C,0,Qwen3.5-9B
college_computer_science,C,D,0,Qwen3.5-9B
college_computer_science,D,B,0,Qwen3.5-9B
college_computer_science,C,C,1,Qwen3.5-9B
college_computer_science,D,D,1,Qwen3.5-9B
college_computer_science,A,A,1,Qwen3.5-9B
college_computer_science,D,D,1,Qwen3.5-9B
college_computer_science,D,D,1,Qwen3.5-9B
college_computer_science,A,A,1,Qwen3.5-9B
college_computer_science,A,B,0,Qwen3.5-9B
college_computer_science,C,C,1,Qwen3.5-9B
college_computer_science,A,A,1,Qwen3.5-9B
college_computer_science,C,C,1,Qwen3.5-9B
college_computer_science,C,C,1,Qwen3.5-9B
college_computer_science,B,B,1,Qwen3.5-9B
college_computer_science,C,C,1,Qwen3.5-9B
college_computer_science,C,D,0,Qwen3.5-9B
college_computer_science,D,A,0,Qwen3.5-9B
college_computer_science,D,A,0,Qwen3.5-9B
college_computer_science,C,D,0,Qwen3.5-9B
college_computer_science,B,C,0,Qwen3.5-9B
college_computer_science,C,D,0,Qwen3.5-9B
college_mathematics,B,B,1,Qwen3.5-9B
college_mathematics,B,D,0,Qwen3.5-9B
college_mathematics,D,D,1,Qwen3.5-9B
college_mathematics,D,A,0,Qwen3.5-9B
college_mathematics,A,C,0,Qwen3.5-9B
college_mathematics,D,D,1,Qwen3.5-9B
college_mathematics,C,C,1,Qwen3.5-9B
college_mathematics,C,C,1,Qwen3.5-9B
college_mathematics,C,C,1,Qwen3.5-9B
college_mathematics,C,A,0,Qwen3.5-9B
college_mathematics,D,D,1,Qwen3.5-9B
college_mathematics,D,B,0,Qwen3.5-9B
college_mathematics,D,A,0,Qwen3.5-9B
college_mathematics,A,B,0,Qwen3.5-9B
college_mathematics,B,D,0,Qwen3.5-9B
college_mathematics,D,D,1,Qwen3.5-9B
college_mathematics,D,B,0,Qwen3.5-9B
college_mathematics,B,C,0,Qwen3.5-9B
college_mathematics,A,D,0,Qwen3.5-9B
college_mathematics,C,A,0,Qwen3.5-9B
college_mathematics,D,D,1,Qwen3.5-9B
college_mathematics,A,D,0,Qwen3.5-9B
college_mathematics,B,B,1,Qwen3.5-9B
college_mathematics,C,A,0,Qwen3.5-9B
college_mathematics,B,B,1,Qwen3.5-9B
college_mathematics,D,D,1,Qwen3.5-9B
college_mathematics,D,D,1,Qwen3.5-9B
college_mathematics,C,A,0,Qwen3.5-9B
college_mathematics,D,A,0,Qwen3.5-9B
college_mathematics,D,B,0,Qwen3.5-9B
college_mathematics,D,C,0,Qwen3.5-9B
college_mathematics,B,B,1,Qwen3.5-9B
college_mathematics,B,B,1,Qwen3.5-9B
college_mathematics,D,C,0,Qwen3.5-9B
college_mathematics,D,D,1,Qwen3.5-9B
college_mathematics,D,D,1,Qwen3.5-9B
college_mathematics,A,A,1,Qwen3.5-9B
college_mathematics,D,A,0,Qwen3.5-9B
college_mathematics,C,A,0,Qwen3.5-9B
college_mathematics,C,C,1,Qwen3.5-9B
college_mathematics,B,B,1,Qwen3.5-9B
college_mathematics,D,D,1,Qwen3.5-9B
college_mathematics,D,D,1,Qwen3.5-9B
college_mathematics,A,A,1,Qwen3.5-9B
college_mathematics,A,D,0,Qwen3.5-9B
college_mathematics,B,A,0,Qwen3.5-9B
college_mathematics,B,B,1,Qwen3.5-9B
college_mathematics,B,B,1,Qwen3.5-9B
college_mathematics,C,C,1,Qwen3.5-9B
college_mathematics,D,D,1,Qwen3.5-9B
college_mathematics,C,A,0,Qwen3.5-9B
college_mathematics,B,B,1,Qwen3.5-9B
college_mathematics,C,C,1,Qwen3.5-9B
college_mathematics,C,C,1,Qwen3.5-9B
college_mathematics,D,A,0,Qwen3.5-9B
college_mathematics,D,D,1,Qwen3.5-9B
college_mathematics,B,B,1,Qwen3.5-9B
college_mathematics,C,D,0,Qwen3.5-9B
college_mathematics,C,C,1,Qwen3.5-9B
college_mathematics,B,A,0,Qwen3.5-9B
college_mathematics,B,B,1,Qwen3.5-9B
college_mathematics,A,A,1,Qwen3.5-9B
college_mathematics,A,A,1,Qwen3.5-9B
college_mathematics,D,D,1,Qwen3.5-9B
college_mathematics,B,B,1,Qwen3.5-9B
college_mathematics,D,D,1,Qwen3.5-9B
college_mathematics,D,C,0,Qwen3.5-9B
college_mathematics,D,D,1,Qwen3.5-9B
college_mathematics,B,A,0,Qwen3.5-9B
college_mathematics,A,A,1,Qwen3.5-9B
college_mathematics,C,D,0,Qwen3.5-9B
college_mathematics,D,D,1,Qwen3.5-9B
college_mathematics,C,D,0,Qwen3.5-9B
college_mathematics,D,D,1,Qwen3.5-9B
college_mathematics,D,C,0,Qwen3.5-9B
college_mathematics,D,D,1,Qwen3.5-9B
college_mathematics,C,D,0,Qwen3.5-9B
college_mathematics,C,C,1,Qwen3.5-9B
college_mathematics,C,B,0,Qwen3.5-9B
college_mathematics,B,B,1,Qwen3.5-9B
college_mathematics,C,C,1,Qwen3.5-9B
